circ_id,SRR12794681,SRR12794682,SRR12794683,SRR12794684,SRR12794685,SRR12794686,SRR12794687,SRR12794688,SRR12794689,SRR12794690,SRR12794691,SRR12794692,SRR12794693,SRR12794694,SRR12794695,SRR12794696,SRR12794697,SRR12794698,SRR12794699,SRR12794700,SRR12794701,SRR12794702,SRR12794703,SRR12794704,SRR12794705,SRR12794706,SRR12794707,SRR12794708,SRR12794709,SRR12794710,SRR12794711,SRR12794712,SRR12794713,SRR12794714,SRR12794715,SRR12794716,SRR12794717,SRR12794718,SRR12794719,SRR12794720,SRR12794721,SRR12794722,SRR12794723,SRR12794724,SRR12794725,SRR12794726,SRR12794727,SRR12794728,SRR12794729,SRR12794730
chr10:100923975|100926019,8.0,0,9.0,0,9.0,5.0,0,3.0,2.0,2.0,10.0,2.0,2.0,0,0,5.0,4.0,6.0,0,5.0,4.0,3.0,0,3.0,6.0,0,5.0,4.0,0,0,2.0,3.0,6.0,10.0,3.0,6.0,4.0,0,5.0,0,7.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,6.0,7.0
chr10:100937402|100938736,0,0,0,0,0,0,1.0,1.0,3.0,0,0,2.0,0,0,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,0,0
chr10:100937402|100944128,6.0,2.0,5.0,0,7.0,4.0,2.0,1.0,0,3.0,8.0,4.0,5.0,0,0,2.0,10.0,10.0,1.0,5.0,0,0,7.0,14.0,9.0,3.0,11.0,2.0,4.0,9.0,7.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,7.0,6.0,0,4.0,8.0,6.0,3.0,2.0,4.0,3.0,5.0
chr10:100937402|100950753,0,0,0,0,2.0,0,3.0,2.0,0,3.0,0,0,0,2.0,0,0,0,0,2.0,0,0,2.0,0,0,0,0,0,0,2.0,3.0,0,0,2.0,0,6.0,0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,3.0
chr10:100938595|100944128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101521639|101521870,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101521639|101526199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101521639|101538371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101531237|101538371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101584602|101586156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101624745|101676436,1.0,0,0,0,2.0,0,0,0,0,0,1.0,0,0,0,0,3.0,7.0,0,0,0,0,0,6.0,5.0,0,0,3.0,0,0,4.0,2.0,3.0,0,3.0,2.0,0,0,0,2.0,0,3.0,2.0,1.0,0,2.0,0,0,0,3.0,0
chr10:101667886|101673673,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101667886|101676436,35.0,15.0,28.0,19.0,31.0,31.0,37.0,13.0,8.0,37.0,46.0,41.0,20.0,30.0,18.0,23.0,36.0,39.0,29.0,26.0,19.0,36.0,6.0,51.0,34.0,32.0,43.0,28.0,33.0,15.0,26.0,25.0,42.0,46.0,26.0,36.0,20.0,18.0,35.0,30.0,41.0,25.0,42.0,53.0,29.0,29.0,13.0,21.0,36.0,23.0
chr10:101672915|101673673,0,2.0,0,0,0,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,3.0,2.0,0,0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101672915|101676436,7.0,3.0,1.0,0,1.0,2.0,0,0,1.0,1.0,12.0,0,0,1.0,0,0,0,0,1.0,1.0,0,0,0,21.0,0,0,2.0,0,3.0,0,6.0,0,1.0,0,6.0,0,0,1.0,0,0,0,0,1.0,2.0,5.0,0,0,1.0,11.0,0
chr10:101790896|101791439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0
chr10:101792839|101800400,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0
chr10:101792839|101807901,0,1.0,0,0,0,3.0,0,0,0,0,2.0,0,3.0,0,0,3.0,1.0,0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,0,4.0,1.0,0,0,0,2.0,0,0,1.0,3.0,0,1.0,0,2.0,2.0,1.0,0,2.0,2.0
chr10:101792839|101810314,5.0,8.0,6.0,9.0,8.0,6.0,10.0,9.0,10.0,6.0,12.0,12.0,14.0,9.0,6.0,0,13.0,10.0,4.0,9.0,8.0,4.0,3.0,19.0,11.0,8.0,24.0,8.0,5.0,13.0,14.0,6.0,12.0,5.0,9.0,9.0,12.0,9.0,12.0,8.0,4.0,6.0,2.0,10.0,15.0,3.0,3.0,12.0,5.0,3.0
chr10:101792839|101813606,0,0,0,0,0,0,0,0,0,2.0,3.0,0,4.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,4.0,0,0,0,0,1.0,0,0,0,0
chr10:101797980|101800400,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
chr10:101797980|101804019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0
chr10:101797980|101807901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101797980|101810314,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0,1.0,0,3.0,1.0,3.0,1.0,0,0,0,1.0,1.0,0,3.0,0,0,0,0,0,0,0,2.0,0,3.0,1.0,1.0,0,5.0,0,3.0,0,0,0,0,0,0,0
chr10:101797980|101813606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,3.0,0,0,0,0,0,2.0,2.0,3.0,1.0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,3.0,0
chr10:101798842|101800400,3.0,2.0,0,0,3.0,3.0,4.0,3.0,0,2.0,0,0,0,2.0,3.0,2.0,0,5.0,0,4.0,0,5.0,0,2.0,2.0,5.0,0,0,0,0,3.0,0,0,5.0,4.0,0,0,0,3.0,2.0,5.0,0,0,2.0,0,0,0,0,2.0,2.0
chr10:101798842|101807901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0
chr10:101798842|101810314,0,0,2.0,2.0,3.0,0,0,0,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,5.0,0,2.0,0,0,3.0,0,4.0,0,0,2.0,0,0,0,0,3.0,0,4.0,0,0,0,0,0,0
chr10:101798842|101813606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101800242|101804019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr10:101800242|101807901,0,0,0,0,4.0,0,2.0,0,1.0,2.0,0,0,3.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101803735|101804019,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101803735|101810314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101803735|101813127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101806045|101807901,3.0,2.0,0,0,6.0,0,0,3.0,2.0,4.0,2.0,0,3.0,0,2.0,0,0,0,2.0,0,7.0,6.0,0,10.0,4.0,0,5.0,0,0,3.0,0,0,0,5.0,0,0,0,2.0,3.0,3.0,1.0,2.0,5.0,0,2.0,3.0,0,4.0,0,0
chr10:101806045|101810314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr10:101807730|101807901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101807730|101813606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101813030|101813606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1.0,0,0,0,1.0,0,0,0,0,2.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,2.0,0,0,0
chr10:101889412|101957732,0,2.0,6.0,4.0,2.0,2.0,0,2.0,4.0,2.0,3.0,2.0,2.0,0,2.0,0,3.0,0,2.0,0,5.0,1.0,0,2.0,12.0,3.0,3.0,0,4.0,5.0,5.0,0,12.0,3.0,0,3.0,4.0,0,0,4.0,2.0,14.0,3.0,3.0,0,5.0,0,0,2.0,0
chr10:101889412|102025248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr10:101939863|101957732,10.0,6.0,14.0,12.0,10.0,6.0,5.0,9.0,11.0,5.0,6.0,8.0,18.0,5.0,4.0,6.0,9.0,10.0,7.0,3.0,4.0,7.0,13.0,8.0,21.0,10.0,6.0,3.0,19.0,11.0,5.0,7.0,9.0,7.0,3.0,7.0,10.0,6.0,5.0,13.0,10.0,18.0,4.0,9.0,9.0,1.0,5.0,5.0,6.0,0
chr10:101956597|101957732,0,0,0,0,0,1.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101956597|101995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0
chr10:101975212|101995355,2.0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:101990551|101995355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
chr10:101990551|102006633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102023477|102025248,2.0,4.0,0,1.0,8.0,4.0,8.0,0,2.0,7.0,8.0,8.0,5.0,12.0,8.0,2.0,7.0,10.0,0,0,10.0,7.0,5.0,7.0,8.0,13.0,2.0,10.0,7.0,4.0,0,2.0,4.0,7.0,6.0,4.0,7.0,6.0,0,6.0,4.0,5.0,9.0,5.0,3.0,0,9.0,6.0,3.0,4.0
chr10:102023477|102029745,0,0,0,0,2.0,0,0,0,0,0,0,1.0,0,0,0,2.0,0,0,0,3.0,0,0,2.0,0,3.0,0,0,3.0,0,2.0,0,2.0,0,2.0,0,0,0,0,3.0,3.0,0,0,0,4.0,0,5.0,0,2.0,3.0,0
chr10:102023477|102033339,0,0,0,0,0,4.0,0,0,0,0,0,3.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,7.0,0,0,3.0,2.0,0,0,3.0,2.0,0,2.0,0,0,0,0,6.0,5.0,0,0,0,0,0
chr10:102023477|102040125,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,4.0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,0,0,0,0,5.0,0,0,0,0,0,0,0,3.0,0
chr10:102025156|102029745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
chr10:102025156|102033339,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102029638|102033339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102033026|102040125,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102157019|102158214,7.0,3.0,2.0,3.0,8.0,5.0,7.0,0,2.0,4.0,5.0,10.0,4.0,0,0,0,8.0,8.0,4.0,5.0,0,6.0,0,10.0,5.0,4.0,8.0,2.0,3.0,6.0,4.0,2.0,5.0,6.0,0,7.0,4.0,3.0,3.0,7.0,2.0,6.0,7.0,11.0,6.0,3.0,6.0,3.0,12.0,6.0
chr10:102258929|102260116,0,3.0,0,0,0,0,0,0,2.0,2.0,0,0,3.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,4.0,0,0,0,0,0,2.0,0,0,0
chr10:102358039|102359435,0,1.0,0,0,6.0,3.0,0,1.0,0,0,0,0,2.0,0,0,0,2.0,2.0,0,0,0,0,0,0,1.0,0,0,0,0,4.0,0,1.0,4.0,9.0,0,2.0,0,0,0,0,3.0,0,0,2.0,0,0,3.0,0,0,0
chr10:102360184|102363798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102360184|102365599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102361022|102363798,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102362475|102363798,0,0,0,0,3.0,0,2.0,0,0,0,0,2.0,0,0,0,0,2.0,0,0,2.0,0,5.0,3.0,0,0,2.0,0,0,0,3.0,0,0,0,4.0,1.0,2.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0
chr10:102365397|102370860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102375359|102377128,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102473570|102474012,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102484160|102485733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102488150|102489138,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102488150|102490613,0,0,0,0,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
chr10:102654653|102656385,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0
chr10:102685816|102705489,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102731723|102735909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
chr10:102797993|102810054,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:102809893|102810054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr10:102872448|102873233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
chr10:102872448|102874661,0,3.0,4.0,0,4.0,2.0,4.0,2.0,0,0,4.0,7.0,0,1.0,0,0,6.0,0,2.0,0,2.0,0,0,4.0,2.0,4.0,4.0,5.0,0,3.0,4.0,0,4.0,2.0,2.0,0,0,0,0,0,5.0,0,4.0,4.0,0,4.0,2.0,0,0,0
chr10:102876954|102890678,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
chr10:103049707|103056964,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:103049707|103068722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:103091564|103094455,10.0,7.0,13.0,0,3.0,2.0,7.0,17.0,7.0,15.0,11.0,7.0,7.0,10.0,8.0,16.0,10.0,6.0,14.0,2.0,13.0,20.0,13.0,14.0,11.0,11.0,7.0,16.0,8.0,19.0,4.0,7.0,0,2.0,4.0,8.0,15.0,0,12.0,12.0,5.0,9.0,9.0,8.0,10.0,8.0,13.0,7.0,6.0,3.0
chr10:103091564|103095980,0,0,0,0,3.0,0,0,2.0,2.0,2.0,4.0,0,6.0,5.0,1.0,5.0,2.0,2.0,2.0,0,0,0,0,4.0,4.0,0,6.0,2.0,0,0,0,0,0,8.0,0,0,2.0,0,0,0,3.0,0,0,0,0,0,0,3.0,0,0
chr10:103093972|103094455,0,0,0,0,0,0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,3.0,4.0,0,1.0,2.0,0,0,0,2.0,4.0,0,0,0,0,0,0,0,3.0,0,0,3.0,4.0,0,0,0,0,0,0
chr10:103099926|103174982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:103101045|103174982,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr10:103111745|103174982,0,0,0,0,0,0,1.0,0,0,0,4.0,0,0,1.0,3.0,0,0,0,0,3.0,0,0,0,2.0,3.0,0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0
chr10:103136249|103139479,0,0,0,0,0,0,2.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
