"","circ_id","strand","circ_type","gene_id","gene_name","gene_type","logFC","logCPM","LR","PValue","DE","FDR"
"chr8:73688654|73739868","chr8:73688654|73739868","-","exon","STAU2",NA,"protein_coding",1.67926824608038,-2.07778728368456,11.4850676352612,0.000701575738325573,0,0.471998985618362
"chr18:46005469|46015937","chr18:46005469|46015937","-","exon","PSTPIP2",NA,"protein_coding",3.21263087933832,-2.91872973077393,11.4553034580564,0.000712902463912198,0,0.471998985618362
"chr4:15636494|15644708","chr4:15636494|15644708","-","exon","FBXL5",NA,"protein_coding",2.16627311791024,-2.38145337273682,11.424732059347,0.000724728761336726,0,0.471998985618362
"chr12:94220016|94227235","chr12:94220016|94227235","+","exon","PLXNC1",NA,"protein_coding",0.754523328633449,0.19001953874369,11.3840527824327,0.000740773174489085,0,0.471998985618362
"chr5:168488602|168494650","chr5:168488602|168494650","+","exon","RARS",NA,"protein_coding",1.02707821844137,-1.22552389086141,11.1488389989067,0.000840842810819808,0,0.515549191928104
"chr17:653291|661895","chr17:653291|661895","-","exon","VPS53,RPS4XP17",NA,"protein_coding,pseudogene",3.17446652676591,-2.9273265712657,11.1318220742882,0.000848591917505301,0,0.515549191928104
"chr7:6814764|6823360","chr7:6814764|6823360","-","exon","CCZ1B",NA,"protein_coding",0.715893902224609,0.426559577973859,10.9762792380114,0.00092285529296369,0,0.541143637348992
"chrX:17133824|17138961","chrX:17133824|17138961","+","exon","REPS2",NA,"protein_coding",0.800258744595227,-0.357629864462889,10.9577106331359,0.000932149122672816,0,0.541143637348992
"chr12:98677425|98686873","chr12:98677425|98686873","+","exon","APAF1",NA,"protein_coding",0.770243798605234,-0.133400701820795,10.912309092011,0.000955273769803284,0,0.542512433963935
"chr14:54408745|54415930","chr14:54408745|54415930","+","exon","CDKN3",NA,"protein_coding",1.97811075732462,-2.31065179475595,10.7503528239531,0.00104259440334913,0,0.56062254836358
"chr19:47362476|47362693","chr19:47362476|47362693","+","exon","DHX34",NA,"protein_coding",0.789419688743762,-0.342758312092376,10.7178950344426,0.00106104311680988,0,0.56062254836358
"chr1:155767425|155771217","chr1:155767425|155771217","-","exon","GON4L",NA,"protein_coding",3.10357590817752,-2.94080187139514,10.6006172233385,0.00113049914535265,0,0.56062254836358
"chr2:40428473|40430301","chr2:40428473|40430301","-","exon","SLC8A1",NA,"protein_coding",0.820445381895365,-0.579745885696356,10.5037964973044,0.00119129524728093,0,0.56062254836358
"chr11:47358844|47360040","chr11:47358844|47360040","-","exon","SPI1",NA,"protein_coding",0.767389920955774,-0.245291783080838,10.4772039042434,0.00120856528860718,0,0.56062254836358
"chr21:39209995|39212707","chr21:39209995|39212707","-","exon","BRWD1",NA,"protein_coding",3.10216525141476,-2.94674340545272,10.4305179960355,0.00123949974386344,0,0.56062254836358
"chr15:52405287|52410476","chr15:52405287|52410476","-","exon","MYO5A",NA,"protein_coding",2.4815116900748,-2.57728039699144,10.2931567747923,0.00133524464102179,0,0.56062254836358
"chr11:1286002|1295794","chr11:1286002|1295794","-","exon","TOLLIP",NA,"protein_coding",1.33882611613452,-1.86480762472254,10.0842809867682,0.00149539502391379,0,0.56062254836358
"chr9:85677436|85712566","chr9:85677436|85712566","-","exon","AGTPBP1",NA,"protein_coding",0.800261567513538,-0.610870801891885,9.96107412818419,0.0015988474586811,0,0.56062254836358
"chr2:31917926|31920910","chr2:31917926|31920910","-","exon","MEMO1",NA,"protein_coding",0.778381779612894,-0.507136031919415,9.87215385608236,0.00167798960986655,0,0.56062254836358
"chr20:47227203|47236516","chr20:47227203|47236516","-","exon","ZMYND8",NA,"protein_coding",2.83505069433362,-2.76413577863521,9.7773513959761,0.00176674630713335,0,0.56062254836358
"chr13:24477701|24478276","chr13:24477701|24478276","-","exon","PARP4",NA,"protein_coding",1.15945866994178,-1.65608788505936,9.71222389501557,0.00183046374026528,0,0.56062254836358
"chr7:74824933|74832943","chr7:74824933|74832943","-","exon","GTF2IRD2",NA,"protein_coding",-3.00943979983079,-3.0680914406745,9.70159024032413,0.001841086191072,0,0.56062254836358
"chr4:94573351|94586444","chr4:94573351|94586444","+","exon","PDLIM5",NA,"protein_coding",0.739401972102323,-0.269000362808269,9.6840879628054,0.0018587062589822,0,0.56062254836358
"chr15:50002153|50018976","chr15:50002153|50018976","-","exon","ATP8B4",NA,"protein_coding",0.972369865865702,-1.29916874335253,9.64152780714679,0.00190226944982174,0,0.56062254836358
"chr3:71710412|71728623","chr3:71710412|71728623","-","exon","EIF4E3",NA,"protein_coding",0.830714719406118,-0.799010977287527,9.59112969051981,0.0019551961379797,0,0.56062254836358
"chr15:76728595|76765638","chr15:76728595|76765638","-","exon","SCAPER",NA,"protein_coding",2.98282587673185,-2.96918268271514,9.55978225728646,0.00198886698129432,0,0.56062254836358
"chr9:112403995|112418958","chr9:112403995|112418958","+","exon","HSDL2",NA,"protein_coding",1.95897865657485,-2.38292544288126,9.52489054197746,0.00202703677797489,0,0.56062254836358
"chrY:7341115|7371889","chrY:7341115|7371889","+","exon","PRKY",NA,"transcribed_pseudogene",-2.52213990437156,-2.75329403698652,9.5104893525078,0.00204300673354079,0,0.56062254836358
"chr1:167951800|167975015","chr1:167951800|167975015","+","exon","DCAF6",NA,"protein_coding",0.710875163786,-0.102747580035124,9.45448189432793,0.0021063378142737,0,0.56062254836358
"chr20:49849579|49855581","chr20:49849579|49855581","+","exon","SLC9A8",NA,"protein_coding",1.68172032621196,-2.22040327809018,9.4222683233973,0.00214366188917385,0,0.56062254836358
"chr1:171568247|171575128","chr1:171568247|171575128","+","exon","PRRC2C",NA,"protein_coding",0.906154572356921,-1.13142758210127,9.36319626426479,0.0022138575044283,0,0.56062254836358
"chr11:4070026|4074679","chr11:4070026|4074679","+","exon","STIM1",NA,"protein_coding",2.14590070226704,-2.50133138803219,9.26508120117223,0.00233564123685913,0,0.56062254836358
"chr7:32632543|32639365","chr7:32632543|32639365","-","exon","DPY19L1P1",NA,"transcribed_pseudogene",0.696559309846544,0.916692399872539,9.20669640546478,0.00241131442200634,0,0.56062254836358
"chr16:31297514|31297954","chr16:31297514|31297954","+","exon","ITGAM",NA,"protein_coding",0.628171225423544,0.914708077340635,9.19474125608255,0.00242711395661429,0,0.56062254836358
"chr3:179413412|179419505","chr3:179413412|179419505","-","exon","GNB4",NA,"protein_coding",0.915514641478267,-1.19544593020808,9.19335095133993,0.00242895814379065,0,0.56062254836358
"chr21:36247517|36248568","chr21:36247517|36248568","+","exon","DOP1B",NA,"protein_coding",1.35610429300253,1.54573389558479,9.17617487057645,0.00245185922105773,0,0.56062254836358
"chr12:121245140|121270945","chr12:121245140|121270945","-","exon","CAMKK2",NA,"protein_coding",-2.95126349036558,-3.08127963401462,9.08676045929912,0.00257466524643244,0,0.56062254836358
"chr17:16064870|16068121","chr17:16064870|16068121","-","exon","NCOR1",NA,"protein_coding",2.93906468726189,-2.98480531174386,9.07683562567076,0.00258867596963925,0,0.56062254836358
"chr1:113848540|113855049","chr1:113848540|113855049","-","exon","PTPN22",NA,"protein_coding",0.649657189184144,0.551990354514849,9.06437164218353,0.00260638085693374,0,0.56062254836358
"chr3:43549720|43565727","chr3:43549720|43565727","-","exon","ANO10",NA,"protein_coding",0.887457712432752,-1.11856056103496,9.01692140201938,0.00267491549130999,0,0.56062254836358
"chr15:50038768|50074185","chr15:50038768|50074185","-","exon","ATP8B4",NA,"protein_coding",0.684748634992228,0.000234563547558301,9.00675685639784,0.00268983298646989,0,0.56062254836358
"chr16:87975048|87984259","chr16:87975048|87984259","+","exon","BANP",NA,"protein_coding",0.682328048630221,-0.00859035154553712,8.96907680296871,0.0027458730736863,0,0.56062254836358
"chr8:132727798|132757294","chr8:132727798|132757294","-","exon","TMEM71",NA,"protein_coding",0.677403560699501,0.0431064811462051,8.94875486301382,0.00277658775414857,0,0.56062254836358
"chr7:48580224|48594813","chr7:48580224|48594813","+","exon","ABCA13",NA,"protein_coding",2.93065679852336,-2.98920165673458,8.94686819336739,0.00277945691534549,0,0.56062254836358
"chr6:53071057|53076543","chr6:53071057|53076543","+","exon","FBXO9",NA,"protein_coding",0.59819910196998,1.38656546404629,8.90135726376606,0.00284958768651303,0,0.56062254836358
"chr8:130118161|130126089","chr8:130118161|130126089","-","exon","ASAP1",NA,"protein_coding",1.25969899268465,-1.88762585363042,8.89653388684828,0.00285712489702314,0,0.56062254836358
"chr12:66203711|66217235","chr12:66203711|66217235","+","exon","IRAK3",NA,"protein_coding",0.646501702440025,0.385076094094222,8.86445866688907,0.00290776466481356,0,0.56062254836358
"chr4:128936655|128959777","chr4:128936655|128959777","-","exon","SCLT1",NA,"protein_coding",0.782437297067798,-0.735463329355196,8.86409641300963,0.00290834176076582,0,0.56062254836358
"chr7:44798748|44799874","chr7:44798748|44799874","+","exon","PPIA",NA,"protein_coding",2.89146745693864,-2.99002318028399,8.84949996201765,0.00293169197626963,0,0.56062254836358
"chr15:90439332|90443478","chr15:90439332|90443478","+","exon","IQGAP1",NA,"protein_coding",0.616952355593742,0.905660151204368,8.8456408640744,0.00293789721413409,0,0.56062254836358
"chr21:33421480|33432871","chr21:33421480|33432871","+","exon","IFNGR2",NA,"protein_coding",0.888831381711502,-1.19201479487172,8.67838039831317,0.00322007019839793,0,0.56062254836358
"chr12:57946995|57953689","chr12:57946995|57953689","+","exon","ATP23",NA,"protein_coding",0.726017330089021,-0.532809323662042,8.5077537204699,0.00353636335683135,0,0.56062254836358
"chr12:66209456|66217235","chr12:66209456|66217235","+","exon","IRAK3",NA,"protein_coding",0.776359314446576,-0.778590125135527,8.49564792673668,0.00355996979129809,0,0.56062254836358
"chr19:47352754|47362693","chr19:47352754|47362693","+","exon","DHX34",NA,"protein_coding",2.86915962787314,-3.0025714562063,8.48125633217243,0.00358824214506939,0,0.56062254836358
"chr1:13731000|13749487","chr1:13731000|13749487","+","exon","PRDM2",NA,"protein_coding",0.65457671591359,0.0906562118412341,8.47672801669603,0.00359718518121014,0,0.56062254836358
"chr3:138500110|138532570","chr3:138500110|138532570","-","exon","CEP70",NA,"protein_coding",-2.84345272298691,-3.09283568025552,8.47584741219202,0.00359892693047992,0,0.56062254836358
"chr16:68025415|68038149","chr16:68025415|68038149","+","exon","DUS2",NA,"protein_coding",1.44334033382233,-2.1004429088662,8.46783619684413,0.0036148117706905,0,0.56062254836358
"chr12:123498544|123499536","chr12:123498544|123499536","-","exon","RILPL1",NA,"protein_coding",0.693057197005316,-0.314574595628743,8.45747850542514,0.00363545499734681,0,0.56062254836358
"chr9:304581|317128","chr9:304581|317128","+","exon","DOCK8",NA,"protein_coding",2.84779463197833,-3.0041512193433,8.39984204044529,0.00375253616175035,0,0.56062254836358
"chr14:30628209|30638247","chr14:30628209|30638247","+","exon","SCFD1",NA,"protein_coding",2.84133957896034,-3.00475316068665,8.37239373803154,0.00380963497458959,0,0.56062254836358
"chr4:2662838|2672372","chr4:2662838|2672372","+","exon","FAM193A",NA,"protein_coding",2.83798918925313,-3.00556309333568,8.34475747036024,0.00386801793572138,0,0.56062254836358
"chr8:132777796|132798860","chr8:132777796|132798860","+","exon","PHF20L1",NA,"protein_coding",2.53465569851059,-2.73580556511301,8.3143711250807,0.00393326197594222,0,0.56062254836358
"chr10:104008177|104018908","chr10:104008177|104018908","+","exon","SLK",NA,"protein_coding",0.639020542272827,0.194425451452912,8.29610780777197,0.00397301368025474,0,0.56062254836358
"chr1:158842134|158844122","chr1:158842134|158844122","+","exon","MNDA",NA,"protein_coding",0.984981265678036,-1.5297484557664,8.12506574993049,0.00436574006653729,0,0.56062254836358
"chr11:47358844|47375732","chr11:47358844|47375732","-","exon","SPI1",NA,"protein_coding",0.759984202628711,-0.80404390954409,8.09423000212094,0.00444064000302909,0,0.56062254836358
"chr15:63529014|63537156","chr15:63529014|63537156","+","exon","USP3",NA,"protein_coding",0.705046131139971,-0.541532376737271,8.05167896696646,0.00454615027637314,0,0.56062254836358
"chr22:38498085|38501280","chr22:38498085|38501280","-","exon","DDX17",NA,"protein_coding",1.23204227016688,-1.93386216082618,8.04667340064926,0.0045587288476531,0,0.56062254836358
"chr16:81854444|81859163","chr16:81854444|81859163","+","exon","PLCG2",NA,"protein_coding",0.913825745725417,-1.38602915422727,8.00393872241879,0.00466757105443063,0,0.56062254836358
"chr10:32711620|32729457","chr10:32711620|32729457","+","exon","CCDC7",NA,"protein_coding",2.78720302604062,-3.01673561960905,7.95660307488414,0.00479122526748487,0,0.56062254836358
"chrX:38301247|38304790","chrX:38301247|38304790","-","exon","RPGR",NA,"protein_coding",2.81241731708739,-3.01964255272507,7.92430862778314,0.00487749794020237,0,0.56062254836358
"chr1:231795242|231818517","chr1:231795242|231818517","+","exon","DISC1,TSNAX-DISC1",NA,"protein_coding,lncRNA",0.637841464279645,0.000993436558639923,7.90404174901406,0.004932446361057,0,0.56062254836358
"chr3:149902072|149921227","chr3:149902072|149921227","+","exon","RNF13",NA,"protein_coding",1.24469569700475,-1.96016152214698,7.88030899854144,0.00499759404551929,0,0.56062254836358
"chr5:94888879|94912976","chr5:94888879|94912976","-","exon","MCTP1",NA,"protein_coding",0.906057543053041,-1.38305593858219,7.87159392229965,0.00502173692459418,0,0.56062254836358
"chr12:112472944|112478015","chr12:112472944|112478015","+","exon","PTPN11",NA,"protein_coding",2.79035968639751,-3.02060051012673,7.85919721190271,0.00505628375406645,0,0.56062254836358
"chr17:31940286|31973231","chr17:31940286|31973231","+","exon","SUZ12",NA,"protein_coding",-2.33762879720285,-2.77292120125048,7.85279393210573,0.0050742230092744,0,0.56062254836358
"chr13:21400373|21402866","chr13:21400373|21402866","-","exon","ZDHHC20",NA,"protein_coding",2.80247143211551,-2.90096708945381,7.84502172313183,0.00509608459183625,0,0.56062254836358
"chr1:28473554|28476291","chr1:28473554|28476291","+","exon","PHACTR4",NA,"protein_coding",1.00613091931904,-1.6212685253414,7.79376867619973,0.00524267264792443,0,0.56062254836358
"chr1:176162869|176176007","chr1:176162869|176176007","-","exon","COP1",NA,"protein_coding",1.99421061045834,-2.52442081422768,7.74960747956841,0.00537242167962935,0,0.56062254836358
"chr2:61370321|61370579","chr2:61370321|61370579","-","exon","USP34",NA,"protein_coding",2.75584946887555,-3.02288971538463,7.73855028564767,0.00540541799673009,0,0.56062254836358
"chr5:76588906|76590586","chr5:76588906|76590586","+","exon","IQGAP2",NA,"protein_coding",2.62110363584861,-2.82175924425881,7.72551348793709,0.00544458729485719,0,0.56062254836358
"chr1:179043715|179054638","chr1:179043715|179054638","+","exon","FAM20B",NA,"protein_coding",2.73919544067727,-3.02302089630099,7.70678774063282,0.00550135615013812,0,0.56062254836358
"chr16:4505484|4507012","chr16:4505484|4507012","+","exon","HMOX2",NA,"protein_coding",2.75588917133849,-3.02433269987126,7.70622643719057,0.00550306708009475,0,0.56062254836358
"chr5:79679579|79682061","chr5:79679579|79682061","+","exon","TENT2",NA,"protein_coding",2.63518057877951,-2.83048959029855,7.67318091901344,0.00560475664004739,0,0.56062254836358
"chr1:88740988|88786213","chr1:88740988|88786213","+","exon","PKN2",NA,"protein_coding",0.791331090856822,-1.04018948656167,7.66344509248993,0.00563508022386518,0,0.56062254836358
"chr15:98707562|98708107","chr15:98707562|98708107","+","exon","IGF1R",NA,"protein_coding",0.956693776381329,-1.54165570177644,7.64469210156187,0.00569396142280204,0,0.56062254836358
"chr6:97263335|97269992","chr6:97263335|97269992","-","exon","MMS22L",NA,"protein_coding",-2.7105593896722,-3.11137412335827,7.58109468557901,0.00589836096431939,0,0.56062254836358
"chr6:149771162|149773169","chr6:149771162|149773169","+","exon","PCMT1",NA,"protein_coding",0.622685791930564,0.0405971794984492,7.57519352075172,0.00591770261365036,0,0.56062254836358
"chr7:140127442|140129653","chr7:140127442|140129653","-","exon","KDM7A",NA,"protein_coding",0.83274376096213,-1.21187567822662,7.57492094343021,0.00591859757452326,0,0.56062254836358
"chr8:130079902|130092143","chr8:130079902|130092143","-","exon","ASAP1-IT2,ASAP1",NA,"lncRNA,protein_coding",1.75207789764973,-2.40728498391204,7.57291709539145,0.00592518110615673,0,0.56062254836358
"chr1:231537213|231542611","chr1:231537213|231542611","+","exon","TSNAX-DISC1,TSNAX",NA,"lncRNA,protein_coding",0.703195751642081,-0.661972242229946,7.52720540296779,0.00607741088430331,0,0.56062254836358
"chr7:77607235|77618565","chr7:77607235|77618565","+","exon","PTPN12",NA,"protein_coding",2.72379511726687,-3.03004064663453,7.52001788060274,0.00610170744986074,0,0.56062254836358
"chr7:3619080|3642105","chr7:3619080|3642105","+","exon","SDK1",NA,"protein_coding",1.27803690831349,-2.02855212834407,7.51890883042677,0.00610546527981154,0,0.56062254836358
"chr5:55645789|55664863","chr5:55645789|55664863","-","exon","SLC38A9",NA,"protein_coding",1.59064014771323,-2.2921932270631,7.51726022615131,0.00611105566315238,0,0.56062254836358
"chr1:235830226|235833667","chr1:235830226|235833667","-","exon","LYST",NA,"protein_coding",0.595912571428394,0.305588292961403,7.45887394869743,0.0063124481417346,0,0.56062254836358
"chr15:60442416|60449841","chr15:60442416|60449841","-","exon","ICE2",NA,"protein_coding",-2.66426951920598,-3.11285070903486,7.4535226849127,0.00633124195809207,0,0.56062254836358
"chr15:90217439|90221765","chr15:90217439|90221765","+","exon","SEMA4B",NA,"protein_coding",0.93854146828313,-1.53213224608132,7.4467149406348,0.00635523355922413,0,0.56062254836358
"chr8:129903312|129912417","chr8:129903312|129912417","-","exon","FAM49B",NA,"protein_coding",1.79737302672499,-2.44641939159319,7.43622106353067,0.00639239761849667,0,0.56062254836358
"chr4:84739010|84740416","chr4:84739010|84740416","-","exon","WDFY3",NA,"protein_coding",1.36791154393403,-2.12938331105946,7.4198728538292,0.00645073737914361,0,0.56062254836358
"chr18:9814020|9815222","chr18:9814020|9815222","+","exon","RAB31",NA,"protein_coding",1.4160078741435,-2.16892355193467,7.41619726616919,0.00646392865019403,0,0.56062254836358
"chr2:86765027|86766024","chr2:86765027|86766024","+","exon","RMND5A",NA,"protein_coding",1.55026023967435,-2.28083279545422,7.39924951200032,0.00652510941035212,0,0.56062254836358
"chr10:1080011|1080476","chr10:1080011|1080476","+","exon","WDR37",NA,"protein_coding",0.956778329609253,-1.57083250194878,7.38880926300585,0.00656309229185859,0,0.56062254836358
"chr1:224365879|224371423","chr1:224365879|224371423","+","exon","CNIH4",NA,"protein_coding",0.647716596361771,-0.31134850849687,7.38268934177856,0.00658546217720401,0,0.56062254836358
"chr2:175970764|175995646","chr2:175970764|175995646","-","exon","LNPK",NA,"protein_coding",0.617592735876189,0.00801754519046768,7.372836256368,0.00662164144018061,0,0.56062254836358
"chr10:28069772|28089841","chr10:28069772|28089841","-","exon","SNORD130,MPP7",NA,"snoRNA,protein_coding",2.70426031656111,-3.03523420196423,7.36723994052913,0.00664228070223653,0,0.56062254836358
"chr2:44201186|44218537","chr2:44201186|44218537","+","exon","PPM1B",NA,"protein_coding",2.663021839072,-2.87002050952326,7.35814541716961,0.00667596160839294,0,0.56062254836358
"chr11:47358844|47375729","chr11:47358844|47375729","-","exon","SPI1",NA,"protein_coding",0.593335108881197,0.274266243511727,7.33501759444658,0.00676240175079222,0,0.56062254836358
"chr1:30737604|30741716","chr1:30737604|30741716","-","exon","LAPTM5,MIR4420",NA,"protein_coding,miRNA",2.69692686436517,-3.03659822097235,7.32311177742178,0.00680734450348851,0,0.56062254836358
"chr2:110666263|110669553","chr2:110666263|110669553","-","exon","BUB1",NA,"protein_coding",2.69865770068657,-3.03683355849144,7.32025258680441,0.00681818289172003,0,0.56062254836358
"chr17:48112031|48113401","chr17:48112031|48113401","+","exon","SNX11",NA,"protein_coding",0.635379342823786,-0.232920476740144,7.31181445884212,0.00685027234098103,0,0.56062254836358
"chr3:121844453|121857156","chr3:121844453|121857156","+","exon","EAF2",NA,"protein_coding",0.790931540060056,-1.10614555056719,7.2906399443528,0.00693147812264985,0,0.56062254836358
"chr2:101281859|101295181","chr2:101281859|101295181","-","exon","RNF149",NA,"protein_coding",0.603279408782921,0.0832832119348746,7.22434205564702,0.00719215280959402,0,0.56062254836358
"chr6:13579451|13588464","chr6:13579451|13588464","+","exon","SIRT5",NA,"protein_coding",2.67633462398371,-3.03946264404346,7.22237310851025,0.00720004581533618,0,0.56062254836358
"chr7:77376848|77382643","chr7:77376848|77382643","-","exon","GSAP,LOC107986714",NA,"protein_coding,lncRNA",2.59590527581204,-2.85059614282215,7.21396820187513,0.0072338385991943,0,0.56062254836358
"chr18:2666157|2674145","chr18:2666157|2674145","+","exon","SMCHD1",NA,"protein_coding",0.809349440719232,-1.1964175345366,7.21091200408868,0.00724616649628634,0,0.56062254836358
"chr17:4282798|4307123","chr17:4282798|4307123","-","exon","UBE2G1",NA,"protein_coding",0.777940355714722,-1.0911642442695,7.19511695658551,0.00731022261857525,0,0.56062254836358
