HC16 HC13 HC06 HC03 RRMS18 RRMS16 SPMS10 SPMS03
circ_12611 107.393478947614 317.40403936994 92.8717715570923 280.800744035338 474.425302332085 131.017937707004 292.667972755151 107.450397461538
circ_12612 0 0 0 0 0 0 0 0
circ_12613 0 0 0 4.68653328780127 0 0 0 0
circ_12614 0 0 5.24485952797655 0 0 0 0 0
circ_12615 0 11.0917790196821 0 0 14.5065672355704 0 0 0
circ_12616 0 0 0 0 0 0 0 0
circ_12617 0 0 0 0 0 0 0 0
circ_12618 5.38335215612584 3.03059585660284 6.20722296554559 7.81988971592831 0 2.91892623631567 3.26014986632881 8.97700888544808
circ_12619 0 0 0 0 0 0 0 0
circ_1262 0 0 0 0 0 0 0 0
circ_12620 0 0 0 0 0 0 0 0
circ_12621 0 7.03384916718294 0 0 9.19933634519211 6.77467001469212 11.3499474231481 0
circ_12622 0 0 0 0 0 0 12.0889128519126 0
circ_12623 0 0 11.8308445117042 11.9236444176534 3.35758761797394 5.56341581971017 0 0
circ_12624 0 0 0 0 0 0 0 0
circ_12625 0 0 0 0 0 0 0 0
circ_12626 0 0 0 0 0 0 0 0
circ_12627 28.9570868119086 0 0 0 58.6308571371578 0 92.0659302598986 0
circ_12628 0 0 0 0 0 0 0 0
circ_12629 0 0 0 0 0 0 0 0
circ_1263 0 0 0 0 0 0 0 0
circ_12630 0 0 0 0 0 0 0 0
circ_12631 0 0 0 0 0 0 0 0
circ_12632 0 0 0 0 0 0 32.2069209083459 0
circ_12633 0 0 0 0 0 0 0 0
circ_12634 0 0 0 0 0 0 0 0
circ_12635 0 11.4589048655407 11.7349822950523 0 0 0 0 0
circ_12636 0 0 128.962565846668 0 43.9194122286591 0 108.373691524253 0
circ_12637 0 0 0 0 0 9.60432164924622 0 0
circ_12638 0 0 7.80899528886889 15.7404964610073 6.64856660015715 11.0164632498946 0 0
circ_12639 41.3224908520497 0 0 0 0 0 0 0
circ_1264 0 0 0 0 0 0 0 0
circ_12640 0 0 13.8678444791214 0 11.8070614988699 0 0 0
circ_12641 0 29.7608484119521 0 0 0 0 0 0
circ_12642 0 0 0 0 0 0 0 0
circ_12643 81.3945074279714 0 0 0 0 0 0 0
circ_12644 0 0 0 0 0 0 0 0
circ_12645 0 0 88.9438229338781 0 50.4844228630705 0 0 0
circ_12646 41.5870890286754 46.8234869439334 31.9677314558537 28.1911726207584 23.81511779758 18.7909010559007 25.1850777741821 27.7394201161833
circ_12647 0 0 0 0 0 0 0 0
circ_12648 85.6102530383901 115.667741860342 88.8408786943713 69.6404623035171 71.4368217422943 27.851421171512 51.8454388464789 62.8141260623436
circ_12649 0 0 0 0 0 0 0 0
circ_1265 16.5247355581233 16.1008542544899 14.2902667911895 19.9417266665412 22.4616206895497 25.845965685885 9.23755817082477 13.989879253617
circ_12650 0 0 0 0 0 0 0 0
circ_12651 37.7504350240097 23.9083562122812 0 16.4509526808582 34.7432670899759 53.7305885949936 25.7193066966648 0
circ_12652 0 0 28.732367281279 57.9154819253121 0 0 0 16.6213276252968
circ_12653 0 0 0 0 0 0 0 0
circ_12654 0 0 0 0 0 0 0 0
circ_12655 0 0 0 97.1866896755472 0 0 0 0
circ_12656 0 23.4373660805195 0 0 0 0 33.6168549068351 0
circ_12657 0 0 0 0 0 0 0 0
circ_12658 0 0 0 0 0 0 0 57.2953248399747
circ_12659 0 0 0 115.636180839665 97.686226302309 0 0 0
circ_1266 0 0 0 0 0 0 2.91979092862734 0
circ_12660 22.7679133898173 48.0650870370023 0 49.6092118646502 50.2901772960714 18.5176051498164 31.0234807595398 0
circ_12661 0 17.6234885317426 0 0 0 0 0 0
circ_12662 19.9372664757868 0 17.2413565121152 0 0 0 0 0
circ_12663 0 0 0 0 0 0 0 0
circ_12664 0 0 0 0 0 0 0 0
circ_12665 0 0 0 0 0 0 0 0
circ_12666 0 0 0 0 0 0 0 0
circ_12667 0 0 0 0 0 0 0 0
circ_12668 9.8603290842057 0 0 0 5.807912674909 4.81176322579212 0 0
circ_12669 0 0 0 0 0 0 0 0
circ_1267 0 0 0 0 230.51881973984 254.641564996682 0 0
circ_12670 0 0 0 0 0 0 0 0
circ_12671 0 0 0 0 0 0 0 0
circ_12672 0 0 0 0 0 0 0 0
circ_12673 0 0 0 0 0 0 0 0
circ_12674 0 0 8.83195480289228 0 0 0 0 0
circ_12675 0 0 0 0 0 0 0 0
circ_12676 0 0 0 0 0 0 0 0
circ_12677 0 0 0 0 0 34.3888930220599 0 0
circ_12678 0 0 0 0 0 0 0 0
circ_12679 0 0 0 0 0 0 0 0
circ_1268 0 60.7888862331723 0 0 79.5037535234121 58.5489729736896 0 0
circ_12680 0 0 0 0 0 0 0 0
circ_12681 0 0 0 0 0 0 0 0
circ_12682 0 0 0 0 0 0 0 0
circ_12683 0 0 0 0 0 0 0 0
circ_12684 9.50583243375666 0 0 0 0 0 0 0
circ_12685 0 0 0 0 0 0 0 0
circ_12686 0 0 0 0 0 0 0 0
circ_12687 69.81473628961 108.082412608464 50.3120107442315 73.5246466906018 0 61.5135508009878 129.481575007641 52.3888035602954
circ_12688 0 0 0 0 0 0 0 0
circ_12689 0 0 0 0 0 0 0 0
circ_1269 0 0 0 0 0 0 0 0
circ_12690 0 0 0 0 0 0 0 0
circ_12691 66.9892153586437 0 77.241277174276 0 32.8815524006263 54.4836857936296 101.42141697364 0
circ_12692 0 0 0 0 0 0 0 0
circ_12693 0 0 0 0 0 0 0 0
circ_12694 0 0 0 14.478870481328 0 0 0 0
circ_12695 15.7360405542323 23.9185288986815 13.6082188405377 5.48598411386984 11.5860166287708 7.67906432045093 17.1534999455471 22.0421329118791
circ_12696 0 0 0 0 0 1.58746761831226 0 0
circ_12697 0 0 0 0 0 0 0 0
circ_12698 34.2045126590377 0 29.5793908254092 0 0 0 0 0
circ_12699 0 0 0 0 0 0 0 0
circ_127 0 0 0 0 0 0 0 6.80519183923071
circ_1270 0 4.69540166168649 0 0 0 0 0 0
circ_12700 0 0 0 0 0 0 0 0
circ_12701 0 0 0 0 0 0 27.4391786605561 0
circ_12702 0 0 0 0 0 0 0 0
circ_12703 0 0 0 111.310222995303 0 0 0 0
circ_12704 53.7292435533916 0 0 46.8284533787746 0 0 65.0766961211009 0
circ_12705 0 0 0 0 0 0 0 0
circ_12706 54.4502478952245 11.4949308681085 82.4031338614458 71.1852817867362 20.0451147599861 38.7498033690602 98.9249615753933 27.2395532557199
circ_12707 124.547301707488 93.4863694736532 143.608080808114 144.734527561713 61.1338497626237 168.828072208979 213.706025943054 166.151082323594
circ_12708 0 0 0 0 0 0 0 0
circ_12709 0 0 0 30.3553482368984 38.4650296622983 0 63.2764579117473 0
circ_1271 0 42.7812195921812 0 0 0 0 0 0
circ_12710 0 0 0 0 0 0 0 0
circ_12711 0 0 11.5635009328016 7.7694692158015 0 0 0 0
circ_12712 15.7439954503486 9.97109175542124 0 27.4437869652736 0 0 14.3018094974137 11.8142548226634
circ_12713 0 0 0 0 0 0 0 0
circ_12714 0 0 0 0 0 0 0 0
circ_12715 0 0 0 0 46.27023888151 0 0 0
circ_12716 0 16.7286456256001 0 0 0 0 35.9915306300833 0
circ_12717 0 0 0 0 0 0 0 0
circ_12718 0 0 0 0 0 0 0 0
circ_12719 0 0 0 0 0 0 0 0
circ_1272 0 0 0 0 0 0 0 0
circ_12720 0 0 0 0 0 0 0 0
circ_12721 0 0 0 0 0 0 0 0
circ_12722 0 0 0 0 0 0 0 0
circ_12723 67.286655019647 32.4681380660608 83.1259683690024 0 63.6959896649559 54.7255994949009 34.9274535386805 67.3223169280621
circ_12724 0 0 0 0 6.41366950255113 0 0 0
circ_12725 0 0 0 0 0 0 0 0
circ_12726 59.2330399400753 0 0 51.6253620165069 65.4175028991439 0 0 0
circ_12727 0 0 0 0 0 0 0 0
circ_12728 0 5.75938963619959 0 0 7.53251330062756 0 0 0
circ_12729 0 0 0 4.95139560815 0 4.62051226808495 0 0
circ_1273 19.5745308965052 0 0 0 14.4121921703043 0 0 0
circ_12730 0 0 0 0 0 0 0 0
circ_12731 234.816694048156 99.1437787374358 152.298649190351 102.328842568433 0 0 266.633685496177 117.470573415292
circ_12732 0 0 0 0 0 0 0 0
circ_12733 0 0 0 0 0 0 0 0
circ_12734 0 0 0 0 0 0 0 0
circ_12735 0 0 0 0 0 0 0 0
circ_12736 0 0 0 0 0 0 0 0
circ_12737 0 0 0 0 0 0 0 0
circ_12738 0 0 36.2410383342478 0 0 17.0422293854011 0 0
circ_12739 0 0 0 0 0 0 0 0
circ_1274 0 12.9161979537311 8.81825713044251 0 0 0 0 0
circ_12740 0 0 0 0 0 4.26811420577978 0 0
circ_12741 0 0 0 0 0 0 27.6035694947087 0
circ_12742 7.04701761344947 8.92612798922251 6.094122439914 0 10.3770529786423 0 9.60224205002311 17.6268813270535
circ_12743 0 0 0 0 0 0 0 0
circ_12744 0 0 0 0 0 0 0 8.45063788200216
circ_12745 0 0 0 9.8926604835979 0 0 0 0
circ_12746 0 0 0 0 4.31495067156877 0 0 0
circ_12747 0 0 0 10.2962141454363 0 0 0 0
circ_12748 0 0 0 0 0 0.999818343534419 0 0
circ_12749 0 0 0 0 0 0 0 0
circ_1275 0 1.03225699761744 0 0 0 0 0 0
circ_12750 0 0 0 0 3.73365814815578 0 0 0
circ_12751 0 0 21.4469179077778 0 0 0 0 24.8135662201623
circ_12752 0 0 0 10.3707493775368 8.76092035608885 0 0 0
circ_12753 0 0 0 0 0 0 31.2519482535054 0
circ_12754 38.0050140655975 16.0463919343827 0 16.5618935948909 0 15.4551238870818 17.261833974319 19.0125783562322
circ_12755 0 0 0 0 0 0 0 0
circ_12756 0 0 0 0 0 0 0 0
circ_12757 68.4288024286039 21.668891796907 0 0 56.6800393722851 41.7408983385714 15.5401419473921 0
circ_12758 53.3097359460678 56.2707933374636 17.2879547729587 0 24.531563587179 43.3578880940296 42.3731370464195 26.6689950456339
circ_12759 0 0 0 0 0 0 0 0
circ_1276 2.87363087121869 3.23546131077879 0 0 2.1157758804793 0 3.48053295752586 0
circ_12760 0 0 0 0 0 0 0 0
circ_12761 0 0 0 0 0 0 0 0
circ_12762 0 0 0 0 0 0 0 0
circ_12763 0 0 0 0 0 0 0 0
circ_12764 0 0 0 0 0 0 0 0
circ_12765 0 0 0 0 0 0 0 0
circ_12766 0 0 0 42.2043671477008 0 39.3840063701905 0 48.449401801397
circ_12767 0 0 0 0 0 0 0 0
circ_12768 0 0 0 0 0 1.72815023104502 0 0
circ_12769 1.67959487099813 0 1.45248065987221 0 0 2.04907279601939 0 5.04145516743554
circ_1277 0 0 0 0 0 0 0 0
circ_12770 0 3.13203362690658 0 0 0 0 0 0
circ_12771 0 0 0 0 0 0 0 0
circ_12772 279.906782831118 332.186161231235 248.599993973715 250.549986304095 317.486479807888 492.224554174102 268.010827006538 401.160055876921
circ_12773 269.853099739393 265.483739397862 278.676993435704 251.178209155846 279.702836047566 370.766957694185 261.79352738702 267.374800236134
circ_12774 0 0 0 264.933578704574 0 0 0 0
circ_12775 0 0 0 0 0 0 0 0
circ_12776 0 0 0 0 0 0 0 0
circ_12777 0 0 0 0 0 0 0 0
circ_12778 20.6420256628379 0 0 0 0 0 0 13.7686439537924
circ_12779 0 0 0 0 17.534769357726 9.68485157989793 0 0
circ_1278 0 0 0 0 0 0 0 0
circ_12780 0 0 0 0 463.489967349254 511.992082812477 381.229439688151 0
circ_12781 0 0 0 0 0 0 0 0
circ_12782 0 0 0 0 0 0 0 0
circ_12783 0 0 0 0 0 0 0 0
circ_12784 0 0 0 0 0 0 0 0
circ_12785 0 0 0 0 0 0 0 0
circ_12786 6.73232913136529 2.8425089301819 4.36648951544097 17.602959208541 4.95682995970531 15.0577340471045 0 0
circ_12787 0 0 0 0 0 0 0 0
circ_12788 0 0 0 0 0 0 0 0
circ_12789 0 0 0 0 0 0 0 0
circ_1279 9.10272898679139 0 10.4958150195791 5.28907154696855 8.93612079393495 0 0 6.07170228707898
circ_12790 0 20.3886341128071 16.7038831819676 12.6261800198687 0 0 0 0
circ_12791 0 0.574198366910675 0 0 0 0 0 0
circ_12792 0 0 0 0 0 0 0 0
circ_12793 0 0 0 0 0 0 0 0
circ_12794 0 0 0 0 0 0 0 0
circ_12795 761.894509443801 735.280899820983 768.683310934989 521.745343224458 641.099550177753 472.125133384405 807.453770326621 925.647951890455
circ_12796 0 0 0 0 0 0 0 0
circ_12797 8.9345926166594 67.902186373699 50.2219915192097 23.3611973370785 19.7348891427585 43.6001109325437 36.5227358420855 35.7573117930286
circ_12798 0 0 0 0 0 0 0 0
circ_12799 0 0 0 1.53654845336834 0 0 0 0
circ_128 0 0 5.83581838302568 0 0 0 0 0
circ_1280 4.61190430999703 0 0 2.67971197414997 5.65936518378232 0 5.58592445142153 0
circ_12800 0 0 0 0 0 0 0 0
circ_12801 0 0 0 0 0 0 0 0
circ_12802 0 0 0 0 0 0 0 0
circ_12803 0 0 0 0 0 0 0 0
circ_12804 0 0 0 0 0 0 0 0
circ_12805 0 0 0 0 0 0 4.53461709094224 4.99453087576406
circ_12806 0 0 0 0 0 40.545287097197 0 0
circ_12807 0 0 0 0 0 0 0 0
circ_12808 0 0 0 0 3.55512500455568 0 0 0
circ_12809 0 0 0 0 0 0 0 0
circ_1281 0 0 0 0 0 0 0 0
circ_12810 0 0 0 0 0 0 0 0
circ_12811 0 0 0 0 0 0 0 0
circ_12812 0 0 0 0 44.2989902702896 61.1683474636157 27.3275805775442 0
circ_12813 0 0 0 0 0 0 0 0
circ_12814 0 18.8465417967064 0 25.9360003291377 10.9550055144153 0 40.5481651969042 14.8868918786289
circ_12815 7.04450082144467 5.94862672424615 24.3677838704561 0 13.8311291843904 22.9177408497013 12.7984169038165 21.1447032147526
circ_12816 0 0 5.4929525684798 0 0 0 0 0
circ_12817 50.1189781762862 21.1611227344725 46.9537337424797 21.8409387300213 30.7510283249787 33.9689834728775 18.9699855293723 33.430360813838
circ_12818 0 7.22923386627136 9.25425819733034 9.32684762993533 0 6.96285529287801 0 12.8483439672976
circ_12819 0 5.35797388844817 0 0 0 0 0 0
circ_1282 0 1.31350781987455 2.69030787697586 2.03355777776499 0 1.89766268010513 0 7.00339783675628
circ_12820 0 0 0 0 0 0 0 0
circ_12821 0 0 0 0 0 0 0 0
circ_12822 0 0 0 0 0 0 0 0
circ_12823 0 0 0 0 0 0 0 0
circ_12824 0 0 0 0 18.5501235867853 0 0 0
circ_12825 0 0 0 0 0 0 0 0
circ_12826 0 0 0 0 0 0 0 0
circ_12827 79.8566894738667 44.9558834760842 0 46.4001229460102 0 0 24.1805447575481 53.2660089980271
circ_12828 23.1298268013558 39.0632947103591 10.0011099924348 20.1591153046868 14.1915494888697 9.40597832919338 31.5166227338283 38.5701426718613
circ_12829 3.77849858882989 5.3178307100238 5.44595229321419 6.58640372753272 0 6.14625888012934 2.28825299033797 7.56100238405864
circ_1283 0 0.927919489018898 0 0 0 0 0 0
circ_12830 0 1.95594255621668 0 0 0 0 4.20819282076403 0
circ_12831 1.64130049926872 0 4.25809331772317 4.29149335598899 3.62533411345767 0 2.9819072474429 6.56868155230435
circ_12832 0 1.56027929400686 0 0 1.36042477614065 0 0 0
circ_12833 5.90417680370705 4.07920632361273 5.10581615122124 2.80683580290389 4.34708403242864 3.05580964833744 3.41303500328543 5.37027819615289
circ_12834 0 0 0 0 0 0 0 0
circ_12835 1.01078085897696 0.569026174455869 1.45683906119633 0 0 0 0 0
circ_12836 0 0 3.26465290880983 0 2.77952047449153 0 0 0
circ_12837 0 3.4822442930881 0 0 0 0 0 0
circ_12838 0 0 0 0 0 0 0 0
circ_12839 8.32417803152986 7.02923161638389 11.9976428134572 9.6734008542606 4.08590986878269 4.51348173913278 5.04110953728119 11.1047864580901
circ_1284 0 0 0 0 0 0 0 0
circ_12840 0 0 0 0 0 0 0 0
circ_12841 1.31769672657125 0 0 0 0 0 1.19699269592779 0
circ_12842 0 0 0 0 0 0 0 0
circ_12843 0 5.88510495646211 0 4.0494454031478 0 0 0 0
circ_12844 0 0 0 0 0 0 0 0
circ_12845 0 0 0 0 0 0 0 0
circ_12846 0 0 0 0 0 0 0 0
circ_12847 0 0 0 0 0 0 0 0
circ_12848 0 0 191.513271436968 0 0 0 160.938176634818 0
circ_12849 0 0 0 0 0 0 0 0
circ_1285 12.4931504064468 13.187074971938 16.205746688892 19.0550066811693 20.6963217764947 7.62069921635799 14.1859366082628 0
circ_12850 0 0 0 0 0 0 0 0
circ_12851 0 0 0 0 0 0 5.85420943106397 0
circ_12852 0 6.96424592106866 10.6980514553222 10.781965851113 0 10.0614472023079 11.2376343545706 24.7547744953201
circ_12853 22.1541770498447 9.35388702427324 9.57924861998462 28.963161730339 24.4672727054454 18.0184409525918 0 11.0829593787546
circ_12854 0 4.24180513443698 0 0 0 0 0 0
circ_12855 0 0 0 0 0 4.55362435276496 0 0
circ_12856 0 0 0 0 3.35345265785328 0 0 0
circ_12857 0 0 0 0 0 0 0 0
circ_12858 0 0 0 0 3.88514864730068 0 0 0
circ_12859 0 0 0 0 0 0 0 0
circ_1286 0 6.54654445074778 0 0 0 0 0 0
circ_12860 0 0 0 0 0 0 0 0
circ_12861 0 0 0 0 0 0 0 0
circ_12862 0 0 0 0 11.1856372094557 0 0 0
circ_12863 0 0 25.1461160333945 0 0 0 0 0
circ_12864 0 0 0 0 0 0 0 0
circ_12865 0 0 0 0 0 0 0 0
circ_12866 0 0 0 0 0 0 0 0
circ_12867 0 0 0 12.2309256888119 10.3323455171928 0 0 0
circ_12868 0 23.147837160439 0 0 0 29.7265322942389 41.501969576922 27.4267305441509
circ_12869 0 0 0 0 0 0 0 0
circ_1287 0 0 0 0 0 0 0 0
circ_12870 18.1581584939656 12.2667152285915 0 0 0 0 0 25.4348952380723
circ_12871 437.244878572428 0 0 0 0 474.160155511062 0 0
circ_12872 0 0 0 0 0 0 0 0
circ_12873 0 0 0 0 2.03846240260281 0 2.51501197754313 0
circ_12874 0 0 0 0 0 0 0 0
circ_12875 47.991733090134 30.3944431165862 0 0 44.1687519574512 0 32.6966855206991 0
circ_12876 37.5647083955786 15.8604870603611 8.12130552736992 8.18500819782422 34.572335288708 0 17.0618476419709 0
circ_12877 20.3661355705163 6.44920811611611 0 4.43759565087682 0 8.28209529932418 20.8131199003727 0
circ_12878 10.9176765498404 0 0 0 0 0 0 0
circ_12879 0 0 0 25.4433826613174 0 0 0 0
circ_1288 0 0 7.70203885128806 0 0 9.65828934063271 5.39367358980828 0
circ_12880 0 0 4.86984641491795 0 0 0 0 0
circ_12881 0 0 0 27.9532447991818 0 39.1278502311974 0 0
circ_12882 0 0 0 0 4.57423429665043 0 5.64359393112928 0
circ_12883 0 0 0 14.3899934861859 0 0 0 0
circ_12884 0 32.8116285096315 11.2007178158378 11.2885750739436 19.0725479049306 28.0912043101549 23.5313078926146 8.63930672717163
circ_12885 0 0 0 0 0 0 0 0
circ_12886 0 0 0 0 1.30662358837661 0 0 0
circ_12887 0 0 0 0 0 0 0 0
circ_12888 36.437073214369 0 0 0 0 0 0 54.6845772795325
circ_12889 0 0 0 0 0 0 0 0
circ_1289 0 10.6937789592669 0 0 4.66201208419495 3.4332469528016 5.75189231659609 14.7822864534581
circ_12890 0 0 0 0 0 0 0 0
circ_12891 0 0 0 0 0 0 0 0
circ_12892 0 0 0 0 0 4.32695298948449 0 0
circ_12893 0 0 0 0 0 0 0 0
circ_12894 0 0 0 0 0 0 0 0
circ_12895 154.905253665275 130.807498648345 80.375412766426 135.009781818038 228.105010109057 226.777645057254 0 61.9949413626253
circ_12896 0 0 0 0 0 14.5282518970737 0 0
circ_12897 0 0 0 0 0 28.1665562530469 31.4592378049333 23.0999488885319
circ_12898 0 0 0 0 0 33.0847312908154 0 0
circ_12899 15.906937338746 30.7025895444962 15.7211508841652 13.86390770282 21.7505660560978 25.8748687012757 43.3494766097011 18.1889920126904
circ_129 0 0 0 0 0 0 0 0
circ_1290 23.6081415919151 18.6895812700732 14.0359018404034 39.8659943219929 36.9368126782419 19.2009797663566 29.4876750925754 16.2391995565125
circ_12900 174.04060852981 0 0 0 0 0 355.720705120782 0
circ_12901 24.0348525183328 30.4438248275798 0 0 0 29.3220486094879 21.8332051161776 24.0475909834716
circ_12902 0 0 0 0 0 0 0 0
circ_12903 0 0 0 0 0 0 0 0
circ_12904 0 0 0 0 0 0 0 0
circ_12905 0 0 0 0 0 0 0 0
circ_12906 11.386147181092 0 0 0 0 0 5.17157504291219 3.79739394530865
circ_12907 0 0 0 0 0 0 0 0
circ_12908 0 0 0 0 0 0 0 0
circ_12909 0 0 0 0 0 0 0 0
circ_1291 8.24750784349771 6.96448858617619 3.56614140757224 8.08675615684194 3.79525914934578 7.5463483406975 0 0
circ_12910 27.5850191995836 26.6214515096791 23.8549828779772 25.7593916428262 29.0144225698121 24.0379873723226 10.7392150365003 15.7712224297568
circ_12911 0 0 0 0 0 0 25.1831112654155 0
circ_12912 70.111145616274 0 0 0 0 0 0 0
circ_12913 0 0 0 0 0 0 0 65.7105094354131
circ_12914 0 0 1.32276136400656 0 0 0 0 0
circ_12915 3.84295407846053 0 0 0 0 0 0 2.56332722870101
circ_12916 0 0 0.862940069611431 0 0 0 0 0
circ_12917 0 0 0 0 0 0 0 0
circ_12918 0 0 0 0 0 0 0 0
circ_12919 3.83240116189576 0 0 0 0 0 0 0
circ_1292 0 0 0 0 0 5.4808399708886 0 0
circ_12920 0 0 0 0 0 0 0 0
circ_12921 50.8803154773304 0 0 0 0 0 0 0
circ_12922 0 0 0 0 0 0 0 0
circ_12923 0 12.4485462091848 0 0 0 0 0 0
circ_12924 0 0 0 0 0 0 25.1890117132284 0
circ_12925 0 0 0 0 0 0 0 0
circ_12926 0 21.2843097332107 14.5314059713071 10.984041598997 24.7440334691636 17.0833649667659 19.08041707938 21.0156073410859
circ_12927 0 0 0 0 0 0 0 0
circ_12928 0 0 0 0 0 0 0 0
circ_12929 0 0 0 0 0 0 0 0
circ_1293 0 0 0 0 0 48.1850778778262 0 0
circ_12930 0 5.4862170052336 14.9823879748083 5.6624655966722 15.944977649989 3.52270939718729 0 4.33356529068271
circ_12931 0 0 0 0 0 0 0 46.9882293661168
circ_12932 7.85319268747647 13.2630297236012 6.79128681193867 30.8005062966432 26.0194102440258 12.7743213760777 7.13382229542526 0
circ_12933 0 0 0 0 0 12.5790004663808 0 0
circ_12934 0 0 0 0 0 0 0 0
circ_12935 0 0 287.485090606505 0 244.764364779943 0 0 0
circ_12936 0 0 34.2978191206152 0 0 0 0 0
circ_12937 0 0 27.2338191207865 0 23.1868317886268 0 0 0
circ_12938 0 0 0 0 2.61152412221002 0 0 0
circ_12939 0 0 0 0 0 0 0 0
circ_1294 0 0 0 0 0 0 0 0
circ_12940 1.36995432004758 1.73525713584066 2.36941918451442 1.19400233028871 5.04329964009236 3.34263479541414 0 3.42670098863888
circ_12941 0 0.583661922203285 0 0 0 0 0 0
circ_12942 0 0 0 0 0 0 0 0
circ_12943 0 0 0 0 0 0 0 0
circ_12944 0 3.9753063075155 4.071082680544 4.10301582694723 2.97095446634744 0 0 4.03726660462612
circ_12945 0 0 0 0 0 0 0 0
circ_12946 0 0 0 0 0 0 0 0
circ_12947 0 0 0 0 0 0 0 0
circ_12948 0 0 0 0 0 0 0 0
circ_12949 0 0 2.00581475885692 0 0 0 0 0
circ_1295 304.079172148691 205.420203427205 78.8885089331313 132.512170232504 179.108147711531 123.656875088317 193.357377683559 60.8480668050433
circ_12950 0 0 0 0 0 0 0 0
circ_12951 0 0 0 0 0 0 0 0
circ_12952 0 0 3.45572299621541 0 0 0 0 0
circ_12953 0 0 0 0 0 0 0 0
circ_12954 0 89.0703466732043 0 413.693074768639 194.15355138516 0 95.8170249483589 158.302590912586
circ_12955 0 0 0 0 0 0 0 0
circ_12956 0 0 0 19.5059518360402 0 0 0 0
circ_12957 0 0 0 0 0 0 0 0
circ_12958 0 0 0 0 0 0 96.9110895361106 71.1600588958019
circ_12959 0 0 0 0 0 0 0 21.8066920815128
circ_1296 0 5.16043214744063 0 0 0 0 0 0
circ_12960 14.586805316385 12.3176165530816 0 0 7.15991075280687 27.6820698841914 0 14.594536319139
circ_12961 0 0 0 0 0 0 0 0
circ_12962 0 0 0 0 0 0 0 0
circ_12963 0 0 0 0 0 0 0 0
circ_12964 0 262.072366173082 0 0 0 0 0 0
circ_12965 155.040542096424 65.4608705026213 0 112.606411909368 38.0507047430828 63.0488067044185 0 51.7075711801809
circ_12966 0 0 0 0 0 0 0 0
circ_12967 51.4197140251436 43.4206330236945 0 0 45.4307162990926 33.4565559849655 56.0514608926271 72.0257530429527
circ_12968 0 0 0 0 0 0 0 0
circ_12969 0 0 0 0 0 0 0 0
circ_1297 0 0 0 0 0 0 25.6701771709787 0
circ_12970 0 0 0 0 0 0 0 0
circ_12971 0 0 0 0 0 0 0 152.394257403622
circ_12972 0 0 0 0 0 0 0 0
circ_12973 0 0 0 0 0 0 0 0
circ_12974 0 81.1176371488111 0 0 0 0 0 0
circ_12975 0 0 0 0 51.2967703267227 0 0 46.4718751972584
circ_12976 0 0 0 0 0 0 0 0
circ_12977 0 0 0 0 0 0 0 0
circ_12978 0 0 0 0 0 0 0 0
circ_12979 0 0 0 55.9368076512911 56.7046294110583 52.19875898522 0 38.5283095453192
circ_1298 0 0 0 5.30021444473464 0 0 0 0
circ_12980 0 0 0 0 0 0 0 0
circ_12981 0 0 0 0 0 0 0 0
circ_12982 0 0 0 0 0 0 0 0
circ_12983 0 60.1305228443654 92.3688558266387 155.155645771632 157.285404082418 376.446645726141 97.0277093791143 0
circ_12984 0 0 0 0 0 0 0 0
circ_12985 0 0 0 0 0 0 0 0
circ_12986 46.5202884435025 29.4625380210304 20.114915930801 0 0 0 0 0
circ_12987 0 0 0 0 0 0 0 0
circ_12988 0 41.6265115658677 0 0 0 0 0 39.4569603474223
circ_12989 0 0 0 0 0 0 0 0
circ_1299 17.6401272619273 0 0 0 0 0 0 0
circ_12990 0 59.4155344633385 0 0 0 19.0754085550427 0 0
circ_12991 0 0 0 0 0 40.2401804217164 0 0
circ_12992 88.9385875252534 0 0 0 0 0 0 0
circ_12993 0 0 60.5589895005418 0 38.6698730155294 0 31.8067165656978 0
circ_12994 0 0 0 0 0 0 0 60.8689194667311
circ_12995 0 0 0 0 0 0 0 0
circ_12996 0 13.2226685587901 13.5412400444451 20.4711841708747 57.644954923035 0 0 0
circ_12997 52.2988812390718 0 28.7808470910899 12.4314004470088 56.0090720627734 46.4026248925336 77.7406651075469 33.2987452200828
circ_12998 0 0 0 0 0 0 0 0
circ_12999 0 0 0 20.9393977484736 0 0 0 0
circ_13 0 0 0 0 0 0 0 4.49045626242407
circ_130 0 0 0 0 0 0 0 0
circ_1300 0 0 0 53.566406994693 0 29.9920580293142 0 0
circ_13000 0 0 0 0 0 0 0 0
circ_13001 14.9108748645925 6.295636195498 0 6.49788794941292 0 6.06365828201749 0 0
circ_13002 0 0 0 0 0 0 0 0
circ_13003 0 0 0 0 0 0 0 0
circ_13004 0 0.61226859387918 0 0 0 0 0.98796778040048 0
circ_13005 3.88631483233737 0.984522687545171 1.34432349838982 0 2.00297118464101 1.26432742993978 1.41212780591426 2.72186220468108
circ_13006 9.63551737867517 12.0279776877881 6.15888284559982 7.30257938583065 6.16901576388053 0 8.3723218871251 11.3172544958887
circ_13007 80.4425914957557 74.9212298089817 74.1687510101146 42.7882303664731 64.0181560627735 78.8955633497645 111.222723018113 85.8114542411141
circ_13008 0 0 0 0 0 0 1.99097546145265 0
circ_13009 3.14687337269385 0.759237616368366 0.777529798036252 2.74270031134282 0 0.73126167357056 2.04186613015579 1.79916640840269
circ_1301 0 0 0 0 0 0 0 0
circ_13010 0 0 0 0 0 0 0 0
