"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr12:57946995|57953689",10.3711438972267,0.465858545958047,0.196081844659089,2.37583722637859,0.017509184819323,0.999941730633067
"chr7:158644289|158646563",1.42226413914223,-1.63721138237731,0.690506967499385,-2.3710280408992,0.0177386852460293,0.999941730633067
"chr1:231795242|231818517",16.2699089010095,0.367302272352567,0.155019510899858,2.36939382804428,0.0178172698464924,0.999941730633067
"chr15:63529014|63537156",10.5994201496206,0.457728529966307,0.193200091573754,2.36919416672,0.0178268918661338,0.999941730633067
"chr2:147896301|147899898",33.2289965597978,-0.315794284793544,0.133606158366428,-2.36362072418434,0.0180973292783897,0.999941730633067
"chr10:22567851|22609717",2.66001418151351,-0.99526396620268,0.421342826064762,-2.36212391581032,0.018170567441894,0.999941730633067
"chr11:47358844|47375729",20.1623253673724,0.353643460926298,0.149910273448072,2.3590341928687,0.0183225674285635,0.999941730633067
"chr6:87215903|87233527",1.98885438334055,1.20002374307962,0.509446395305391,2.35554467386164,0.0184955729324495,0.999941730633067
"chr9:85681268|85712566",0.778371095865082,2.46007819066596,1.04625358739289,2.3513211522611,0.0187068802054118,0.999941730633067
"chr7:24623666|24650712",12.3398897204051,-0.413367666151635,0.176379863291732,-2.34362164952994,0.0190975332551907,0.999941730633067
"chr17:47402132|47414919",21.1722727606409,-0.405000467109092,0.173441221369059,-2.33508772546814,0.0195388384146537,0.999941730633067
"chr12:71626260|71629037",1.29693603536423,-1.78400196697796,0.765107747025753,-2.33170030484335,0.0197164627759393,0.999941730633067
"chr16:30496097|30496566",22.0807981712789,-0.849640576928116,0.365377488108565,-2.32537746462273,0.0200517854025273,0.999941730633067
"chr14:91481576|91485730",1.97996319849936,-1.68040937703034,0.722832841271901,-2.32475515926128,0.0200850559633988,0.999941730633067
"chr10:7243558|7285954",4.02716643390236,-0.698604049517309,0.300623682890316,-2.3238490154889,0.0201335876387063,0.999941730633067
"chr8:132622611|132661627",1.50044242299827,-1.58645646026332,0.684950943648241,-2.3161607046096,0.0205494958343347,0.999941730633067
"chr16:83906987|83912367",8.38334515604241,-0.418698425650981,0.180789766449506,-2.31594096211149,0.0205614923869018,0.999941730633067
"chr5:157518823|157520031",2.00428305019009,1.21114342932852,0.524789614906411,2.30786470411484,0.0210066627403952,0.999941730633067
"chr8:130079902|130092143",1.55661428654955,1.61509907108799,0.700270888240075,2.30639185236883,0.0210887468423865,0.999941730633067
"chr4:15612266|15644708",1.78134800556039,1.26983517414836,0.551206174251721,2.30373902446248,0.0212372978015793,0.999941730633067
"chr12:94220016|94227235",18.1160173160457,0.478788649203216,0.208061737186388,2.30118548310641,0.0213811490894357,0.999941730633067
"chr18:9814020|9815222",2.05807786734597,1.29911678890079,0.564975281284003,2.29942234985631,0.0214809680259655,0.999941730633067
"chr11:121045674|121060085",17.4981626690036,-0.336963315353239,0.147194496519724,-2.28923854709531,0.0220654960598155,0.999941730633067
"chr1:172042009|172068905",0.802213003950061,-2.66555118510821,1.16665654618861,-2.28477797841738,0.0223258495540112,0.999941730633067
"chr2:25799385|25845563",1.05817350652454,1.84495653248201,0.807509709476322,2.28474841953106,0.0223275837113812,0.999941730633067
"chr5:173944967|173953272",1.34514122036473,1.66055502331034,0.72736904030536,2.2829608235913,0.0224326761350292,0.999941730633067
"chr17:46170855|46172232",16.6532079135825,-0.428997971486834,0.18792031973609,-2.28287165586621,0.0224379295299425,0.999941730633067
"chr15:90217439|90221765",4.41369589809341,0.662423881484028,0.290256314871214,2.28220316852691,0.0224773481251322,0.999941730633067
"chr3:149902072|149921227",2.6094899493176,1.03963373927618,0.455643079895459,2.28168447003456,0.0225079756059571,0.999941730633067
"chr15:68175637|68176654",6.22352782790661,-0.571536989372469,0.250528394770956,-2.28132619416252,0.0225291518218826,0.999941730633067
"chr21:36247517|36248568",46.3686858965926,0.922660065117696,0.405289721545535,2.27654444726409,0.0228134435046886,0.999941730633067
"chr11:95812932|95813589",4.9363378605269,0.706012720709169,0.310169803051482,2.27621358934153,0.0228332289581731,0.999941730633067
"chr12:120154970|120155719",11.7826188514944,-0.564347652958404,0.248778225521111,-2.26847688046764,0.0233001565817776,0.999941730633067
"chr1:108793582|108800305",1.7481053995207,1.38768657336343,0.611848938529019,2.26802154253899,0.0233278936933382,0.999941730633067
"chr14:103753000|103754244",1.26633243273031,1.6459233442104,0.727510248520619,2.26240571532478,0.0236723481437062,0.999941730633067
"chr6:110746126|110773937",4.4224731703102,0.594369452923088,0.262718587059341,2.26238066965865,0.0236738941854829,0.999941730633067
"chr22:45689712|45740538",2.22320257238314,-0.949365454865515,0.419927735565194,-2.2607829263474,0.0237727023711956,0.999941730633067
"chr6:127812883|127813931",1.47492482683466,-1.544948484362,0.684416382374137,-2.25732247817156,0.0239879317912309,0.999941730633067
"chr5:133064980|133070496",1.11270795249815,-1.66705362956119,0.739452017247777,-2.25444463018158,0.0241682102811577,0.999941730633067
"chr3:11340645|11342279",1.80158569268619,1.32182746910611,0.587145333391989,2.25127816561157,0.024367924827302,0.999941730633067
"chr7:32620404|32656044",4.90599842276941,1.28918963900908,0.57301419748445,2.24983891266336,0.0244591728753659,0.999941730633067
"chr14:34862044|34862322",30.0592474480847,0.292412064585351,0.129975389347538,2.24974947990714,0.0244648526337947,0.999941730633067
"chr1:10291082|10297246",0.787041246299926,-2.11895866288947,0.942813540362685,-2.24748433510442,0.0246090906005603,0.999941730633067
"chrX:14850505|14859334",3.69581690622824,0.743200315691143,0.331163182917027,2.24421177844927,0.0248187785593052,0.999941730633067
"chr17:4282798|4307123",6.62269469023894,0.518162238466175,0.231156948793188,2.24160355624769,0.0249870059376961,0.999941730633067
"chr14:103571623|103587364",1.01739893986007,1.79990731005598,0.803059263414959,2.24131317831014,0.0250057959254712,0.999941730633067
"chr15:65729072|65738875",5.73539966090542,-0.528024615954478,0.23575193750749,-2.23974666565658,0.0251073741392355,0.999941730633067
"chr1:66958059|66963160",31.306679291509,-0.244595261098058,0.109488522222159,-2.23398084231842,0.0254843336206396,0.999941730633067
"chr8:66601698|66602523",4.4377722751686,-0.585898459727509,0.263109055717478,-2.22682742002099,0.0259588100736427,0.999941730633067
"chr8:67299209|67301380",1.52154944445361,1.27018313190394,0.574167448247423,2.2122172473919,0.0269516576883785,0.999941730633067
"chr17:63760914|63764847",0.759024865184326,-2.17094847191877,0.982469992748189,-2.20968425289625,0.0271270833818102,0.999941730633067
"chr5:94888879|94912976",4.99313056019005,0.649478874688374,0.293954043731376,2.20945718740269,0.0271428571097238,0.999941730633067
"chr3:71690010|71710484",63.2542087080889,0.214666380333152,0.0977469543966419,2.19614392753424,0.0280816432953889,0.999941730633067
"chr7:17890363|17897446",8.9731025082419,0.440728056684182,0.200685189346091,2.19611650526001,0.0280836055032423,0.999941730633067
"chr1:95143891|95151419",67.9966233416689,0.333384537685906,0.15185034282433,2.19548096820292,0.02812911463784,0.999941730633067
"chr3:132483375|132484672",2.14303739777075,1.03774856394303,0.472858726013588,2.19462707750308,0.0281903595562466,0.999941730633067
"chr8:129903312|129912417",1.35620203636421,1.67007966581449,0.762056349161668,2.19154353566075,0.0284124828799379,0.999941730633067
"chr2:63856306|63857936",5.91511743898997,0.539806658561232,0.246505113959878,2.18983959354731,0.0285358721403726,0.999941730633067
"chr16:30499074|30499489",9.53382544188657,-0.386954542724701,0.176757665409496,-2.1891811131825,0.0285836788321402,0.999941730633067
"chr9:96458379|96471094",5.81627561029713,-0.648609198162321,0.296461700648544,-2.18783470763142,0.0286816447128871,0.999941730633067
"chr17:68444493|68452992",5.09790238257182,0.546984122571959,0.2502899007216,2.18540229148269,0.0288593630089895,0.999941730633067
"chr10:104008177|104018908",18.7318936319143,0.368041695931092,0.168812131020342,2.18018511884518,0.0292437422342327,0.999941730633067
"chr14:58273979|58274135",0.838640732136747,-2.21260015953876,1.01524569229757,-2.17937409271985,0.0293038891071259,0.999941730633067
"chr15:64112573|64123546",2.04920396872485,1.08052235254819,0.496014226416803,2.17841000318451,0.0293755258193744,0.999941730633067
"chr12:1180540|1190052",1.66477170158551,-1.30775339142377,0.601499279150945,-2.17415620725224,0.0296934059649578,0.999941730633067
"chr6:42662184|42666245",0.816524954638864,2.13137069114239,0.982030200670896,2.17037183753238,0.0299786884903554,0.999941730633067
"chr12:70278132|70311017",6.82490613928691,-0.426847843784959,0.196770556800374,-2.16926683913387,0.0300624312755572,0.999941730633067
"chr1:179347600|179350431",4.6127766004166,-0.621196844462033,0.2863809748826,-2.16912748731541,0.0300730063766793,0.999941730633067
"chrX:19929785|19935898",2.33589402656868,0.987189901212646,0.455710592961539,2.16626498584807,0.030290943715231,0.999941730633067
"chr7:157223254|157225539",6.4173355210367,0.508785385919307,0.23511666396426,2.16396990898377,0.0304666588779129,0.999941730633067
"chr16:28125689|28132403",1.5395493332719,1.5680848146321,0.724634578642475,2.16396630915646,0.0304669351733759,0.999941730633067
"chr4:155774968|155777642",3.63492921905659,-0.777996905498351,0.359867522845386,-2.1618980766781,0.0306260332925602,0.999941730633067
"chr7:44700141|44701615",1.25902122204712,1.45291560266006,0.672904900745684,2.15916929873746,0.0308370349576068,0.999941730633067
"chr8:28155942|28162078",15.7924384474556,-0.454730908767776,0.210662530952542,-2.15857517096962,0.0308831407426717,0.999941730633067
"chr3:56660731|56673725",19.1303109362719,-0.31234115612051,0.144832171528904,-2.15657303776721,0.0310389472254599,0.999941730633067
